"breakdownTime";"employees";"siteTraffic";"errorCode";"topic";"hoursToImprove"
"2021-07-19";17;385823;"403-S1";"economics";22,6
"2022-09-03";13;393862;"400-S1";"economics";22,8
"2018-05-25";9;355932;"400-S1";"economics";23,1
"2020-11-03";23;470464;"404-S1";"medicine";40,4
"2020-07-10";15;176788;"400-S2";"mathematics";15,3
"2022-09-06";25;612733;"403-S1";"economics";22,4
"2018-11-26";14;626172;"404-S1";"mathematics";22,7
"2021-10-08";5;215591;"400-S1";"medicine";34
"2022-01-09";20;567192;"403-S1";"economics";22,5
"2020-12-31";25;959459;"403-S1";"medicine";32,4
"2022-06-01";21;383397;"403-S1";"economics";22,5
"2022-11-05";11;457393;"404-S2";"economics";31,8
"2021-02-01";21;144810;"404-S1";"mathematics";22,5
"2021-08-08";20;716343;"404-S2";"economics";31
"2018-12-25";28;37123;"404-S2";"mathematics";22,7
"2021-12-31";11;263040;"403-S1";"economics";22,9
"2019-01-02";13;162081;"400-S1";"medicine";32,8
"2021-05-18";9;425673;"403-S2";"mathematics";16,2
"2019-11-03";9;741216;"400-S2";"mathematics";16,2
"2020-03-19";12;181671;"400-S1";"economics";22,8
"2018-02-06";18;173597;"400-S1";"mathematics";14,6
"2018-01-20";28;709451;"403-S2";"economics";22,7
"2022-03-10";19;760731;"403-S1";"mathematics";14,5
"2019-11-15";24;52603;"400-S2";"mathematics";14,8
"2019-05-01";19;679477;"403-S1";"mathematics";14,5
"2022-05-19";26;608603;"404-S2";"mathematics";22,8
"2018-05-26";26;132412;"404-S2";"mathematics";22,8
"2020-08-06";8;976573;"403-S1";"mathematics";15,3
"2020-07-10";10;365065;"400-S2";"mathematics";16
"2020-02-16";25;120661;"404-S1";"mathematics";22,4
"2018-06-24";18;978707;"404-S1";"mathematics";22,6
"2018-09-20";20;251573;"403-S1";"medicine";32,5
"2019-08-09";23;868069;"400-S2";"mathematics";14,9
"2021-01-29";17;383348;"400-S1";"mathematics";14,6
"2018-10-12";24;332897;"403-S1";"mathematics";14,4
"2021-07-23";10;517237;"400-S1";"economics";23
"2019-10-16";21;159570;"403-S2";"economics";23
"2018-06-06";15;418711;"403-S1";"mathematics";14,7
"2019-11-06";9;502207;"400-S1";"medicine";33,1
"2018-02-10";9;237363;"403-S1";"economics";23,1
"2020-06-16";26;571123;"404-S1";"economics";30,4
"2022-04-24";18;793214;"400-S1";"economics";22,6
"2019-08-10";17;353698;"403-S1";"mathematics";14,6
"2021-06-14";12;771649;"404-S2";"mathematics";23,7
"2018-06-21";24;673267;"403-S1";"economics";22,4
"2020-08-27";22;689112;"404-S1";"mathematics";22,5
"2019-07-19";8;837507;"400-S1";"economics";23,3
"2018-02-09";29;564687;"403-S1";"medicine";32,3
"2019-10-11";27;182737;"403-S1";"medicine";32,4
"2018-11-29";24;615033;"400-S1";"mathematics";14,4
"2018-03-21";9;972590;"404-S1";"mathematics";23,1
"2020-04-30";26;546993;"403-S1";"mathematics";14,4
"2022-08-07";25;129790;"404-S1";"economics";30,4
"2018-02-04";12;623499;"404-S2";"economics";31,7
"2018-02-26";9;231553;"403-S1";"mathematics";15,1
"2021-02-28";23;690420;"400-S2";"mathematics";14,9
"2018-10-25";13;727069;"404-S1";"economics";30,8
"2020-11-06";26;684749;"404-S1";"mathematics";22,4
"2019-07-10";28;941234;"404-S1";"medicine";40,4
"2022-03-21";8;413174;"403-S2";"mathematics";16,5
"2022-01-30";10;62202;"403-S1";"economics";23
"2021-07-07";26;160316;"403-S1";"mathematics";14,4
"2019-12-04";15;518767;"403-S1";"mathematics";14,7
"2019-05-13";12;486164;"403-S1";"medicine";32,8
"2022-11-16";19;882780;"404-S2";"economics";31,1
"2018-06-09";5;736041;"404-S1";"economics";32
"2022-10-26";25;103958;"403-S1";"medicine";32,4
"2022-01-09";20;254072;"400-S2";"mathematics";15
"2018-08-10";9;607160;"400-S1";"economics";23,1
"2022-07-04";20;263710;"400-S1";"mathematics";14,5
"2022-01-20";5;590532;"404-S2";"economics";34
"2019-05-30";26;128168;"403-S2";"mathematics";14,8
"2019-06-29";11;277759;"400-S1";"economics";22,9
"2022-12-14";16;832416;"404-S2";"mathematics";23,3
"2018-11-08";29;883866;"404-S1";"mathematics";22,3
"2020-04-01";18;531425;"403-S1";"mathematics";14,6
"2020-06-03";14;397659;"404-S1";"mathematics";22,7
"2022-09-25";23;678164;"400-S1";"mathematics";14,4
"2020-09-21";16;774093;"400-S1";"mathematics";14,6
"2018-05-16";10;470250;"404-S1";"economics";31
"2018-04-27";9;221791;"404-S1";"medicine";41,1
"2020-05-28";24;749884;"404-S1";"mathematics";22,4
"2018-08-31";6;726276;"404-S2";"economics";33,3
"2021-01-03";26;452660;"403-S1";"medicine";32,4
"2021-02-20";14;299192;"400-S1";"mathematics";14,7
"2022-10-21";23;610112;"400-S1";"mathematics";14,4
"2021-01-25";27;609387;"403-S1";"mathematics";14,4
"2021-03-28";9;725974;"404-S2";"mathematics";24,2
"2020-09-22";18;940753;"403-S1";"medicine";32,6
"2021-12-03";17;162184;"403-S1";"economics";22,6
"2018-02-25";25;161927;"403-S1";"mathematics";14,4
"2022-08-09";9;86111;"404-S1";"economics";31,1
"2020-05-17";30;64064;"400-S2";"economics";22,7
"2018-10-16";7;513337;"403-S1";"mathematics";15,4
"2021-06-17";29;530274;"404-S1";"mathematics";22,3
"2021-11-06";17;812778;"404-S1";"economics";30,6
"2021-10-07";15;95962;"403-S1";"mathematics";14,7
"2021-09-08";23;985269;"400-S2";"mathematics";14,9
"2021-11-23";5;967234;"403-S2";"mathematics";18
"2019-10-07";30;982325;"403-S1";"mathematics";14,3
"2021-03-13";19;446331;"403-S2";"mathematics";15,1
"2019-07-21";20;51793;"403-S1";"medicine";32,5
"2019-11-30";6;635253;"403-S1";"mathematics";15,7
"2022-03-23";6;530561;"404-S1";"economics";31,7
"2021-11-04";17;444834;"404-S2";"medicine";41,2
"2020-10-07";22;33048;"404-S2";"economics";30,9
"2022-03-23";22;431004;"404-S2";"economics";30,9
"2020-06-02";14;413474;"404-S1";"mathematics";22,7
"2018-05-05";18;757958;"403-S2";"medicine";33,1
"2022-12-03";25;300579;"403-S1";"economics";22,4
"2021-12-14";7;598838;"400-S2";"economics";24,9
"2019-10-15";30;80696;"400-S2";"economics";22,7
"2019-06-20";7;897103;"404-S2";"mathematics";24,9
"2020-05-23";17;336433;"400-S2";"mathematics";15,2
"2021-02-10";24;32628;"403-S1";"mathematics";14,4
"2022-05-10";8;418381;"404-S2";"mathematics";24,5
"2018-02-09";17;311446;"403-S1";"economics";22,6
"2022-03-27";23;950138;"400-S1";"medicine";32,4
"2019-10-08";12;187672;"404-S1";"medicine";40,8
"2021-05-07";5;880304;"404-S1";"medicine";42
"2019-06-26";13;872014;"404-S1";"mathematics";22,8
"2022-07-17";28;969296;"403-S2";"mathematics";14,7
"2019-09-20";29;466747;"400-S2";"medicine";32,7
"2022-11-30";20;607741;"400-S1";"mathematics";14,5
"2019-07-29";8;378625;"403-S1";"mathematics";15,3
"2022-11-18";19;318843;"404-S2";"economics";31,1
"2021-01-04";10;772303;"403-S1";"medicine";33
"2018-06-17";30;890863;"403-S1";"economics";22,3
"2022-08-15";13;421067;"404-S1";"mathematics";22,8
"2022-06-19";18;104614;"404-S1";"mathematics";22,6
"2021-07-30";17;208536;"404-S1";"economics";30,6
"2022-08-23";21;631858;"404-S1";"mathematics";22,5
"2018-11-16";7;198541;"400-S1";"economics";23,4
"2021-03-23";23;359875;"404-S1";"economics";30,4
"2022-10-01";17;517006;"403-S2";"mathematics";15,2
"2018-06-08";19;144673;"404-S1";"mathematics";22,5
"2018-01-31";30;477103;"400-S1";"economics";22,3
"2021-03-27";20;179664;"400-S2";"economics";23
"2022-08-03";27;207422;"404-S2";"economics";30,7
"2021-11-05";8;181848;"400-S1";"mathematics";15,3
"2022-12-18";7;554110;"404-S1";"medicine";41,4
"2022-07-01";24;593662;"403-S1";"mathematics";14,4
"2018-12-18";23;399885;"403-S2";"economics";22,9
"2021-08-26";16;442314;"404-S1";"mathematics";22,6
"2018-12-09";15;481805;"404-S1";"mathematics";22,7
"2021-10-05";16;295822;"404-S2";"mathematics";23,3
"2022-04-27";27;230898;"404-S1";"mathematics";22,4
"2019-08-27";12;451544;"403-S1";"mathematics";14,8
"2022-06-11";29;551310;"404-S1";"medicine";40,3
"2021-12-16";18;40149;"403-S2";"mathematics";15,1
"2018-02-24";20;92911;"403-S1";"mathematics";14,5
"2018-04-01";20;289939;"404-S1";"mathematics";22,5
"2018-09-03";21;631693;"404-S1";"mathematics";22,5
"2019-01-06";18;540704;"403-S1";"mathematics";14,6
"2022-11-29";16;772213;"400-S1";"economics";22,6
"2022-09-16";12;890203;"404-S1";"economics";30,8
"2020-03-13";21;692348;"403-S1";"economics";22,5
"2021-10-14";10;326337;"403-S1";"economics";23
"2020-07-30";29;721225;"400-S1";"economics";22,3
"2022-08-02";27;610422;"404-S2";"economics";30,7
"2022-01-16";15;32106;"404-S1";"mathematics";22,7
"2018-02-02";24;940605;"404-S2";"medicine";40,8
"2019-04-29";12;71970;"404-S1";"mathematics";22,8
"2019-06-05";12;203508;"404-S2";"economics";31,7
"2018-04-05";24;756927;"403-S1";"economics";22,4
"2019-11-17";15;349399;"400-S1";"economics";22,7
"2022-10-23";16;924135;"403-S2";"medicine";33,3
"2021-11-02";11;568049;"403-S1";"economics";22,9
"2020-09-19";9;957135;"404-S2";"mathematics";24,2
"2019-11-10";13;420979;"403-S1";"mathematics";14,8
"2022-05-27";6;355731;"403-S1";"medicine";33,7
"2020-05-14";7;927664;"404-S2";"mathematics";24,9
"2018-06-09";29;464237;"404-S2";"economics";30,7
"2021-01-21";20;652363;"403-S1";"mathematics";14,5
"2019-09-15";17;72476;"403-S2";"medicine";33,2
"2019-07-09";21;555714;"403-S1";"mathematics";14,5
"2021-05-14";13;806911;"403-S1";"economics";22,8
"2020-08-04";18;484053;"400-S1";"medicine";32,6
"2020-05-01";26;288462;"400-S2";"mathematics";14,8
"2019-05-12";29;945930;"403-S1";"mathematics";14,3
"2018-01-16";6;537785;"404-S1";"mathematics";23,7
"2019-05-29";21;432969;"404-S1";"mathematics";22,5
"2020-07-21";20;487584;"400-S2";"economics";23
"2018-09-05";30;746991;"403-S1";"economics";22,3
"2022-10-02";14;812091;"400-S2";"economics";23,4
"2018-02-09";15;474582;"403-S2";"economics";23,3
"2019-11-27";6;816810;"403-S1";"mathematics";15,7
"2020-11-29";26;943075;"403-S1";"mathematics";14,4
"2018-08-21";30;913487;"403-S1";"medicine";32,3
"2021-03-04";6;604930;"404-S1";"medicine";41,7
"2018-11-24";12;368127;"403-S1";"mathematics";14,8
"2019-12-18";26;941230;"404-S1";"mathematics";22,4
"2020-05-05";20;111733;"404-S2";"medicine";41
"2019-05-13";16;491154;"404-S1";"mathematics";22,6
"2020-08-08";25;583866;"403-S1";"medicine";32,4
"2018-07-05";27;813425;"404-S2";"mathematics";22,7
"2022-09-07";30;547842;"404-S1";"mathematics";22,3
"2020-02-25";11;41393;"404-S1";"mathematics";22,9
"2022-04-12";21;236486;"403-S1";"medicine";32,5
"2019-07-21";7;639280;"403-S1";"medicine";33,4
"2021-10-19";22;30365;"404-S2";"mathematics";22,9
"2018-05-07";7;560440;"400-S1";"mathematics";15,4
"2020-10-17";19;144103;"404-S2";"medicine";41,1
"2021-05-16";14;920100;"404-S1";"economics";30,7
"2019-02-22";20;267765;"404-S1";"economics";30,5
"2022-05-03";14;421451;"403-S1";"mathematics";14,7
"2022-08-08";22;202648;"400-S1";"mathematics";14,5
"2020-05-24";11;144370;"404-S1";"mathematics";22,9
"2020-07-25";8;865587;"400-S2";"mathematics";16,5
"2019-07-16";26;128792;"404-S1";"medicine";40,4
"2020-03-01";11;116789;"400-S1";"mathematics";14,9
"2020-01-20";26;569761;"404-S2";"economics";30,8
"2022-12-17";25;719602;"400-S2";"medicine";32,8
"2020-06-04";14;735918;"404-S1";"mathematics";22,7
"2018-08-28";19;443198;"403-S1";"mathematics";14,5
"2021-12-20";24;37091;"404-S2";"mathematics";22,8
"2022-07-05";18;597102;"400-S1";"economics";22,6
"2018-03-09";14;68067;"404-S2";"mathematics";23,4
"2020-05-21";26;953791;"403-S1";"mathematics";14,4
"2021-06-10";18;168241;"403-S1";"mathematics";14,6
"2022-07-31";24;603221;"403-S1";"mathematics";14,4
"2021-09-05";26;809268;"404-S2";"medicine";40,8
"2022-05-10";8;530348;"404-S1";"medicine";41,3
"2020-08-20";24;920306;"404-S1";"mathematics";22,4
"2020-03-02";25;162815;"400-S1";"mathematics";14,4
"2021-05-01";22;32555;"404-S1";"economics";30,5
"2022-11-03";5;987451;"404-S2";"economics";34
"2022-05-20";11;51881;"403-S1";"medicine";32,9
"2021-08-09";8;281547;"404-S1";"medicine";41,3
"2018-06-18";27;422065;"404-S2";"mathematics";22,7
"2018-01-04";16;714822;"403-S1";"mathematics";14,6
"2019-12-21";6;533949;"404-S2";"mathematics";25,3
"2018-04-11";11;196929;"404-S2";"mathematics";23,8
"2022-04-28";8;946366;"403-S1";"mathematics";15,3
"2021-12-30";10;284921;"404-S2";"mathematics";24
"2020-04-26";16;546535;"403-S2";"mathematics";15,3
"2020-09-09";7;395262;"404-S1";"economics";31,4
"2022-07-16";25;526607;"403-S1";"economics";22,4
"2020-11-04";22;804650;"404-S1";"mathematics";22,5
"2021-08-10";22;513622;"400-S1";"mathematics";14,5
"2020-12-16";10;627351;"403-S1";"economics";23
"2020-07-30";18;976121;"400-S1";"medicine";32,6
"2022-07-10";19;465972;"400-S2";"mathematics";15,1
"2022-02-22";5;171282;"404-S1";"mathematics";24
"2018-04-18";6;963945;"403-S2";"economics";25,3
"2019-03-27";24;831422;"404-S1";"mathematics";22,4
"2022-08-21";14;805955;"400-S1";"mathematics";14,7
"2021-03-12";14;318520;"400-S1";"mathematics";14,7
"2021-04-24";22;822342;"403-S1";"medicine";32,5
"2019-09-28";29;891595;"404-S1";"economics";30,3
"2022-12-02";11;577516;"400-S1";"mathematics";14,9
"2021-06-10";26;797354;"403-S2";"mathematics";14,8
"2018-09-12";28;404470;"400-S1";"mathematics";14,4
"2020-03-05";12;534736;"403-S1";"mathematics";14,8
"2021-07-11";12;960964;"404-S2";"mathematics";23,7
"2022-12-28";10;254789;"404-S2";"mathematics";24
"2019-12-05";16;455237;"403-S2";"economics";23,3
"2020-01-02";23;968649;"404-S1";"medicine";40,4
"2021-12-18";14;490823;"403-S2";"mathematics";15,4
"2018-02-03";25;742945;"403-S1";"economics";22,4
"2018-07-15";8;843364;"403-S1";"mathematics";15,3
"2020-07-12";16;522160;"404-S1";"mathematics";22,6
"2021-04-15";23;466701;"404-S1";"economics";30,4
"2020-03-08";15;682094;"403-S1";"mathematics";14,7
"2020-06-06";23;942154;"404-S1";"economics";30,4
"2019-05-27";27;615237;"403-S1";"mathematics";14,4
"2020-10-27";14;112050;"400-S1";"medicine";32,7
"2021-12-07";14;607165;"400-S1";"mathematics";14,7
"2019-06-19";18;742560;"403-S1";"mathematics";14,6
"2019-09-03";23;728703;"404-S1";"mathematics";22,4
"2022-05-18";6;666866;"403-S1";"mathematics";15,7
"2020-02-17";30;549092;"404-S2";"medicine";40,7
"2021-08-25";11;55720;"404-S1";"mathematics";22,9
"2020-11-21";30;665138;"400-S2";"mathematics";14,7
"2021-09-14";19;766454;"404-S1";"mathematics";22,5
"2022-02-23";22;655415;"400-S2";"mathematics";14,9
"2018-03-11";18;391740;"403-S1";"mathematics";14,6
"2019-09-28";25;988542;"403-S1";"economics";22,4
"2020-04-15";16;804764;"403-S1";"mathematics";14,6
"2020-10-01";12;677883;"403-S2";"medicine";33,7
"2019-05-06";15;938744;"403-S1";"mathematics";14,7
"2022-03-19";26;431208;"404-S1";"mathematics";22,4
"2020-12-09";12;466519;"400-S2";"mathematics";15,7
"2022-12-12";25;546382;"400-S1";"medicine";32,4
"2020-11-27";27;349734;"400-S1";"mathematics";14,4
"2021-02-28";24;792512;"404-S2";"mathematics";22,8
"2022-01-19";26;298504;"404-S2";"mathematics";22,8
"2020-02-16";6;759706;"403-S2";"medicine";35,3
"2018-10-01";9;986688;"400-S1";"mathematics";15,1
"2021-07-22";26;447800;"400-S1";"mathematics";14,4
"2021-02-26";13;523971;"403-S2";"mathematics";15,5
"2019-02-22";21;133357;"404-S1";"medicine";40,5
"2019-12-10";25;244967;"404-S2";"mathematics";22,8
"2021-11-19";13;292688;"400-S1";"medicine";32,8
"2018-01-20";19;175705;"400-S2";"medicine";33,1
"2022-04-23";6;83342;"403-S2";"medicine";35,3
"2018-11-24";16;766219;"404-S1";"mathematics";22,6
"2019-05-20";17;137438;"400-S2";"mathematics";15,2
"2020-10-27";19;949848;"403-S1";"economics";22,5
"2021-03-18";14;439933;"403-S1";"economics";22,7
"2021-06-21";17;786521;"404-S1";"economics";30,6
"2022-02-07";25;269369;"404-S1";"mathematics";22,4
"2020-09-27";10;33044;"404-S2";"mathematics";24
"2020-02-19";30;414181;"403-S1";"economics";22,3
"2022-06-17";19;245787;"403-S1";"medicine";32,5
"2021-10-31";25;719275;"403-S1";"economics";22,4
"2019-05-17";26;118596;"400-S1";"mathematics";14,4
"2020-09-28";28;137434;"404-S2";"mathematics";22,7
"2019-12-21";30;424943;"404-S2";"mathematics";22,7
"2020-08-08";6;441774;"403-S1";"mathematics";15,7
"2022-06-18";30;303381;"400-S2";"mathematics";14,7
"2022-06-14";17;463158;"403-S1";"economics";22,6
"2018-05-10";24;710346;"404-S1";"economics";30,4
"2021-05-20";8;566477;"404-S1";"mathematics";23,3
"2022-03-02";27;57716;"404-S1";"mathematics";22,4
"2021-02-15";6;490898;"404-S1";"economics";31,7
"2020-08-02";29;936748;"403-S1";"economics";22,3
"2022-10-25";6;841123;"404-S2";"mathematics";25,3
"2021-10-14";8;602734;"403-S2";"mathematics";16,5
"2020-04-11";22;623376;"404-S1";"mathematics";22,5
"2021-07-27";5;389380;"404-S1";"economics";32
"2021-01-20";10;420110;"403-S1";"mathematics";15
"2020-08-30";28;470351;"404-S2";"mathematics";22,7
"2018-08-16";15;110424;"400-S1";"mathematics";14,7
"2022-11-07";25;268914;"404-S1";"medicine";40,4
"2021-07-17";30;332001;"403-S2";"mathematics";14,7
"2019-12-09";11;520429;"403-S2";"mathematics";15,8
"2019-07-07";9;827317;"404-S2";"mathematics";24,2
"2021-11-10";7;467736;"404-S2";"mathematics";24,9
"2020-08-25";25;729367;"403-S1";"mathematics";14,4
"2022-08-31";26;48561;"404-S2";"mathematics";22,8
"2020-08-04";27;825874;"403-S2";"mathematics";14,7
"2021-09-29";17;213408;"403-S1";"mathematics";14,6
"2018-05-17";22;31829;"404-S1";"medicine";40,5
"2020-06-10";6;486445;"400-S1";"medicine";33,7
"2021-02-22";23;740532;"403-S1";"economics";22,4
"2022-12-04";15;266940;"404-S2";"mathematics";23,3
"2021-08-17";18;232729;"403-S2";"mathematics";15,1
"2018-06-16";22;928440;"403-S1";"mathematics";14,5
"2022-12-12";11;409655;"403-S1";"economics";22,9
"2022-02-23";24;555346;"400-S2";"mathematics";14,8
"2021-01-09";18;610305;"403-S2";"economics";23,1
"2022-07-23";23;999197;"404-S2";"mathematics";22,9
"2020-06-07";19;454541;"404-S2";"mathematics";23,1
"2019-09-26";19;182070;"404-S1";"mathematics";22,5
"2022-09-19";15;292590;"404-S2";"mathematics";23,3
"2019-03-23";27;551866;"403-S1";"mathematics";14,4
"2020-09-20";26;487290;"404-S1";"economics";30,4
"2019-01-01";12;28704;"404-S2";"medicine";41,7
"2022-08-02";22;517374;"403-S1";"mathematics";14,5
"2019-11-15";19;842606;"404-S1";"economics";30,5
"2020-12-06";18;535645;"400-S1";"medicine";32,6
"2022-07-16";20;866891;"404-S1";"medicine";40,5
"2019-06-15";16;961644;"404-S1";"mathematics";22,6
"2021-11-07";6;210539;"400-S1";"mathematics";15,7
"2019-04-17";30;145309;"404-S1";"medicine";40,3
"2022-01-25";13;298140;"403-S1";"economics";22,8
"2018-12-01";9;805313;"403-S1";"mathematics";15,1
"2021-05-23";7;132799;"400-S1";"mathematics";15,4
"2022-03-10";19;784695;"403-S1";"medicine";32,5
"2019-03-20";28;827359;"400-S1";"medicine";32,4
"2019-08-18";23;222141;"403-S1";"mathematics";14,4
"2019-12-31";12;382243;"404-S1";"mathematics";22,8
"2020-02-01";14;515791;"404-S1";"economics";30,7
"2019-09-01";19;269515;"400-S1";"economics";22,5
"2020-05-16";16;990683;"400-S1";"mathematics";14,6
"2021-03-31";21;750478;"403-S1";"medicine";32,5
"2018-05-03";8;835602;"403-S2";"economics";24,5
"2021-06-14";23;853536;"403-S1";"economics";22,4
"2020-02-28";10;291486;"404-S1";"economics";31
"2021-04-13";29;870330;"403-S1";"mathematics";14,3
"2022-03-04";12;55860;"404-S1";"medicine";40,8
"2018-08-18";15;715779;"404-S2";"mathematics";23,3
"2022-06-30";12;306362;"404-S1";"economics";30,8
"2020-08-12";10;576605;"404-S1";"mathematics";23
"2021-12-08";20;787012;"404-S1";"economics";30,5
"2021-11-09";10;359140;"404-S1";"mathematics";23
"2019-10-06";20;674130;"400-S2";"economics";23
"2020-12-11";30;378845;"404-S2";"economics";30,7
"2020-01-26";17;728494;"404-S1";"mathematics";22,6
"2022-05-22";7;784328;"404-S2";"medicine";42,9
"2018-07-05";24;444954;"404-S1";"medicine";40,4
"2020-08-04";12;290998;"403-S1";"economics";22,8
"2019-12-24";18;611029;"404-S2";"economics";31,1
"2019-11-19";26;88168;"400-S1";"mathematics";14,4
"2020-03-30";11;890782;"404-S1";"economics";30,9
"2021-10-08";20;388006;"404-S1";"medicine";40,5
"2020-09-16";23;425888;"404-S1";"mathematics";22,4
"2019-03-19";21;999754;"403-S1";"medicine";32,5
"2022-09-06";20;593817;"404-S1";"economics";30,5
"2022-10-30";22;986960;"404-S2";"economics";30,9
"2019-03-01";11;634594;"403-S1";"economics";22,9
"2019-02-06";10;602991;"403-S2";"mathematics";16
"2018-07-15";12;83822;"400-S1";"economics";22,8
"2022-04-15";13;386632;"403-S2";"mathematics";15,5
