"TravelDate";"Destination";"Species";"TravelClass";"Duration";"PromoTokens";"Price"
"2024_04_06";"Andromeda_P";"Human";"Business";12;13;1482,76
"2024_06_30";"Mars_P";"Martian";"Luxury";11;5;1259,08
"2024_04_11";"Mars_P";"Human";"Business";7;9;1574,29
"2024_09_02";"Saturn_S";"Saturnian";"Business";14;13;891,49
"2024_10_07";"Saturn_P";"Venutian";"Luxury";3;7;1194,19
"2024_02_17";"Jupiter_S";"Martian";"Economy";13;13;441,52
"2024_07_18";"Mars_P";"Martian";"Economy";11;9;970,09
"2024_07_25";"Saturn_P";"Jovian";"Business";7;5;1636,42
"2024_12_10";"Mars_S";"Human";"Business";14;7;1115,55
"2024_02_19";"Venus_S";"Saturnian";"Business";5;13;1043,21
"2024_09_29";"Jupiter_P";"Andromedan";"Business";9;11;1433,46
"2024_09_03";"Andromeda_P";"Saturnian";"Luxury";10;6;1125,73
"2024_02_29";"Jupiter_P";"Jovian";"Economy";5;6;894,27
"2024_01_24";"Mars_S";"Human";"Luxury";13;5;552,71
"2024_02_23";"Andromeda_P";"Jovian";"Economy";9;8;899,98
"2024_08_29";"Andromeda_S";"Saturnian";"Luxury";2;7;696,36
"2024_06_06";"Andromeda_P";"Andromedan";"Economy";14;12;824,94
"2024_09_29";"Mars_S";"Venutian";"Economy";4;7;561,37
"2024_01_25";"Venus_P";"Andromedan";"Economy";11;2;994
"2024_01_31";"Saturn_S";"Saturnian";"Economy";10;13;361,78
"2024_05_16";"Mars_P";"Venutian";"Luxury";2;13;1053,3
"2024_05_05";"Andromeda_P";"Andromedan";"Economy";12;4;969,05
"2024_01_20";"Saturn_P";"Human";"Luxury";13;3;1024,13
"2024_08_05";"Saturn_P";"Jovian";"Luxury";11;12;1195,88
"2024_12_03";"Andromeda_S";"Andromedan";"Economy";1;7;319,84
"2024_02_27";"Venus_S";"Jovian";"Economy";13;13;324,13
"2024_10_11";"Venus_S";"Human";"Economy";8;9;350,4
"2024_04_27";"Jupiter_P";"Human";"Luxury";3;5;1047,94
"2024_08_02";"Andromeda_P";"Martian";"Business";9;7;1420,98
"2024_02_03";"Andromeda_P";"Human";"Luxury";7;12;1178,42
"2024_06_01";"Venus_S";"Saturnian";"Economy";5;11;335,78
"2024_01_29";"Jupiter_S";"Martian";"Luxury";1;4;537,32
"2024_08_12";"Mars_S";"Martian";"Business";2;11;913,54
"2024_02_27";"Jupiter_P";"Martian";"Business";2;12;1512,96
"2024_11_04";"Venus_S";"Jovian";"Luxury";4;10;505,42
"2024_06_21";"Mars_S";"Saturnian";"Luxury";4;4;652,42
"2024_07_13";"Jupiter_P";"Venutian";"Business";9;10;1553,58
"2024_08_20";"Jupiter_S";"Venutian";"Economy";1;2;480,16
"2024_04_10";"Venus_P";"Andromedan";"Business";3;12;1479,73
"2024_06_16";"Saturn_P";"Saturnian";"Economy";3;6;925,04
"2024_10_12";"Venus_P";"Human";"Luxury";8;3;1251,49
"2024_07_23";"Mars_P";"Andromedan";"Business";6;11;1653,52
"2024_10_29";"Saturn_S";"Martian";"Luxury";14;11;671,22
"2024_10_16";"Venus_P";"Saturnian";"Business";14;1;1534,96
"2024_11_26";"Andromeda_P";"Human";"Economy";3;11;886,3
"2024_02_10";"Mars_P";"Martian";"Business";10;8;1648,24
"2024_10_06";"Jupiter_S";"Saturnian";"Business";12;6;1179,93
"2024_09_07";"Venus_S";"Venutian";"Business";14;12;1093
"2024_05_17";"Jupiter_S";"Venutian";"Luxury";3;7;691,55
"2024_09_21";"Mars_P";"Venutian";"Luxury";5;8;1156,01
"2024_05_24";"Venus_P";"Venutian";"Economy";1;4;1071,98
"2024_11_26";"Saturn_S";"Saturnian";"Economy";8;10;496,77
"2024_01_04";"Jupiter_P";"Saturnian";"Economy";12;12;903,41
"2024_09_20";"Venus_S";"Jovian";"Economy";14;8;380,14
"2024_05_29";"Jupiter_S";"Andromedan";"Economy";14;2;330,94
"2024_01_04";"Venus_S";"Human";"Economy";1;5;337,49
"2024_01_28";"Venus_P";"Andromedan";"Luxury";2;9;1192,15
"2024_11_05";"Jupiter_P";"Jovian";"Economy";3;12;905,45
"2024_03_09";"Mars_S";"Andromedan";"Business";2;13;1095,6
"2024_06_07";"Venus_S";"Venutian";"Economy";4;8;431,8
"2024_08_25";"Mars_S";"Saturnian";"Economy";7;13;304,48
"2024_11_21";"Mars_S";"Andromedan";"Economy";12;2;564,74
"2024_12_24";"Venus_S";"Andromedan";"Economy";3;1;482,28
"2024_02_23";"Andromeda_P";"Human";"Business";4;4;1432,67
"2024_11_08";"Andromeda_S";"Venutian";"Luxury";10;12;757,89
"2024_05_16";"Andromeda_S";"Andromedan";"Economy";5;9;527,64
"2024_03_12";"Mars_P";"Human";"Business";3;13;1614,89
"2024_09_11";"Venus_P";"Saturnian";"Business";1;8;1585,29
"2024_10_04";"Andromeda_P";"Venutian";"Luxury";12;8;1038,22
"2024_07_25";"Mars_S";"Martian";"Business";4;3;1119,92
"2024_08_22";"Jupiter_S";"Andromedan";"Business";6;9;1074,81
"2024_04_17";"Venus_P";"Jovian";"Business";11;3;1607,83
"2024_06_17";"Jupiter_P";"Jovian";"Luxury";7;8;1046,47
"2024_01_06";"Jupiter_S";"Human";"Economy";8;7;496,6
"2024_04_04";"Jupiter_P";"Martian";"Business";6;13;1435,43
"2024_03_12";"Andromeda_S";"Human";"Luxury";3;1;720,47
"2024_07_17";"Andromeda_S";"Venutian";"Business";13;7;1058,36
"2024_02_09";"Jupiter_S";"Martian";"Business";1;8;1033,74
"2024_06_29";"Mars_S";"Venutian";"Luxury";4;3;609,7
"2024_01_11";"Saturn_P";"Martian";"Luxury";14;3;1105,9
"2024_10_04";"Jupiter_S";"Martian";"Economy";7;3;529,62
"2024_06_18";"Saturn_P";"Martian";"Business";6;10;1554,94
"2024_09_24";"Mars_S";"Human";"Luxury";11;6;717,09
"2024_06_04";"Mars_S";"Venutian";"Business";8;8;932,45
"2024_07_05";"Mars_S";"Human";"Luxury";10;5;669,23
"2024_12_04";"Andromeda_S";"Martian";"Business";7;12;1140,86
"2024_08_12";"Mars_S";"Martian";"Economy";12;7;345,42
"2024_10_15";"Venus_P";"Human";"Economy";7;4;812,67
"2024_10_17";"Jupiter_S";"Human";"Luxury";10;7;715,25
"2024_06_25";"Andromeda_S";"Saturnian";"Business";5;2;1055,38
"2024_09_30";"Saturn_S";"Human";"Economy";12;8;374,96
"2024_04_18";"Mars_S";"Human";"Economy";4;12;366,66
"2024_02_03";"Saturn_P";"Venutian";"Economy";9;8;1044,95
"2024_04_05";"Mars_S";"Andromedan";"Luxury";11;2;635,92
"2024_07_08";"Jupiter_P";"Jovian";"Luxury";11;1;1135,58
"2024_10_28";"Andromeda_P";"Martian";"Business";6;10;1585,12
"2024_01_04";"Andromeda_P";"Human";"Economy";5;11;934,81
"2024_01_04";"Venus_S";"Human";"Luxury";14;11;558,51
"2024_10_22";"Saturn_P";"Human";"Business";9;5;1515,84
"2024_05_05";"Venus_S";"Saturnian";"Luxury";6;5;556,44
"2024_05_15";"Jupiter_P";"Saturnian";"Luxury";5;8;1120,41
"2024_05_01";"Saturn_P";"Andromedan";"Luxury";7;11;1124,14
"2024_12_23";"Venus_S";"Venutian";"Luxury";10;7;611,29
"2024_05_21";"Andromeda_P";"Jovian";"Economy";5;8;1039,04
"2024_08_23";"Venus_P";"Jovian";"Luxury";8;11;1154,19
"2024_10_27";"Andromeda_S";"Martian";"Economy";8;13;517,63
"2024_08_18";"Saturn_S";"Human";"Economy";13;8;549,7
"2024_09_28";"Mars_P";"Saturnian";"Business";5;2;1516,98
"2024_01_14";"Saturn_P";"Andromedan";"Economy";5;12;1013,61
"2024_12_09";"Venus_P";"Andromedan";"Economy";12;4;887,29
"2024_08_23";"Mars_S";"Saturnian";"Economy";5;10;306,02
"2024_04_27";"Andromeda_P";"Human";"Business";2;4;1529,52
"2024_07_15";"Saturn_S";"Martian";"Economy";6;12;310,18
"2024_01_27";"Venus_P";"Saturnian";"Economy";6;4;812,21
"2024_08_20";"Venus_S";"Human";"Business";5;9;1181,72
"2024_04_07";"Saturn_P";"Jovian";"Economy";4;1;1018,94
"2024_06_27";"Saturn_S";"Human";"Luxury";7;7;581,81
"2024_11_19";"Venus_P";"Jovian";"Business";4;9;1564,04
"2024_08_16";"Andromeda_S";"Saturnian";"Economy";6;4;466,8
"2024_05_26";"Mars_S";"Andromedan";"Economy";2;9;439,62
"2024_05_14";"Jupiter_P";"Human";"Business";8;11;1469,84
"2024_07_11";"Jupiter_S";"Martian";"Business";8;13;1013,75
"2024_07_03";"Jupiter_P";"Andromedan";"Business";5;12;1596,43
"2024_05_24";"Andromeda_P";"Andromedan";"Luxury";8;11;1127,69
"2024_02_08";"Andromeda_P";"Venutian";"Luxury";4;1;1271,89
"2024_08_31";"Andromeda_S";"Andromedan";"Luxury";1;2;689,36
"2024_08_04";"Jupiter_P";"Saturnian";"Economy";13;2;961,76
"2024_12_21";"Jupiter_P";"Venutian";"Economy";9;1;886,85
"2024_02_09";"Venus_P";"Venutian";"Economy";4;8;964,15
"2024_12_07";"Saturn_S";"Martian";"Business";4;3;1148,97
"2024_05_14";"Saturn_S";"Jovian";"Luxury";14;12;764,2
"2024_10_10";"Jupiter_P";"Martian";"Luxury";13;1;1146,96
"2024_11_14";"Andromeda_S";"Jovian";"Economy";2;5;331,21
"2024_03_23";"Mars_S";"Venutian";"Luxury";7;7;674,07
"2024_04_14";"Jupiter_S";"Jovian";"Luxury";10;5;503,5
"2024_03_30";"Venus_P";"Martian";"Luxury";9;9;1159,44
"2024_09_05";"Andromeda_P";"Human";"Business";7;9;1465,2
"2024_03_25";"Mars_P";"Venutian";"Business";3;13;1392,1
"2024_06_01";"Mars_S";"Venutian";"Business";4;12;1047,03
"2024_07_12";"Mars_P";"Jovian";"Business";12;8;1425,86
"2024_06_08";"Saturn_S";"Martian";"Economy";10;13;371,8
"2024_03_09";"Andromeda_P";"Andromedan";"Business";11;8;1455,29
"2024_10_16";"Jupiter_P";"Saturnian";"Economy";3;1;1087,13
"2024_04_15";"Venus_S";"Saturnian";"Economy";3;13;288,74
"2024_10_17";"Mars_P";"Venutian";"Business";12;9;1621,02
"2024_04_06";"Mars_S";"Jovian";"Luxury";10;7;744,83
"2024_06_19";"Andromeda_S";"Martian";"Luxury";3;2;735,76
"2024_01_21";"Saturn_P";"Martian";"Economy";1;10;848,07
"2024_10_05";"Saturn_S";"Martian";"Luxury";2;10;590,26
"2024_11_16";"Venus_P";"Saturnian";"Luxury";4;9;1003,78
"2024_11_01";"Mars_S";"Jovian";"Economy";3;10;491,7
"2024_09_14";"Andromeda_S";"Jovian";"Business";10;10;968,71
"2024_05_26";"Mars_S";"Martian";"Luxury";6;12;625,71
"2024_09_20";"Mars_S";"Human";"Economy";1;12;486,07
"2024_02_01";"Saturn_S";"Jovian";"Luxury";14;6;669,72
"2024_09_19";"Mars_P";"Jovian";"Luxury";8;1;1212,52
"2024_11_06";"Andromeda_P";"Saturnian";"Economy";3;11;843,19
"2024_01_11";"Jupiter_S";"Jovian";"Economy";5;3;379,76
"2024_08_04";"Venus_P";"Andromedan";"Luxury";1;13;1262,76
"2024_01_14";"Mars_S";"Venutian";"Luxury";4;9;756,9
"2024_03_12";"Andromeda_S";"Andromedan";"Business";6;1;1157,95
"2024_03_29";"Mars_P";"Jovian";"Economy";5;4;912,36
"2024_06_28";"Andromeda_P";"Jovian";"Economy";6;9;1054,02
"2024_04_27";"Andromeda_S";"Andromedan";"Economy";9;11;549,4
"2024_12_28";"Saturn_P";"Martian";"Luxury";1;7;1011,63
"2024_12_08";"Saturn_S";"Jovian";"Economy";11;7;418,02
"2024_10_02";"Jupiter_S";"Human";"Economy";11;5;344,62
"2024_03_06";"Venus_P";"Venutian";"Luxury";9;2;1217,02
"2024_10_02";"Jupiter_P";"Human";"Business";1;3;1545,74
"2024_01_29";"Jupiter_P";"Saturnian";"Business";14;4;1486,37
"2024_12_07";"Jupiter_S";"Martian";"Economy";13;5;329,69
"2024_05_21";"Andromeda_P";"Andromedan";"Luxury";2;12;1108,87
"2024_09_21";"Jupiter_P";"Human";"Business";8;7;1463,89
"2024_11_03";"Mars_P";"Venutian";"Business";7;2;1538,21
"2024_06_29";"Andromeda_P";"Saturnian";"Business";1;4;1524,81
"2024_06_24";"Venus_P";"Human";"Business";3;1;1559,71
"2024_03_01";"Venus_P";"Martian";"Luxury";9;13;1146,02
"2024_06_10";"Andromeda_P";"Martian";"Business";5;7;1496,43
"2024_06_29";"Jupiter_P";"Saturnian";"Economy";13;13;998
"2024_07_26";"Venus_P";"Andromedan";"Business";13;7;1642,2
"2024_09_04";"Venus_P";"Venutian";"Economy";4;11;971,25
"2024_06_10";"Mars_P";"Andromedan";"Luxury";10;1;1040,62
"2024_08_14";"Venus_S";"Venutian";"Luxury";6;3;514,07
"2024_05_14";"Venus_S";"Human";"Luxury";8;3;710,2
"2024_03_29";"Venus_P";"Jovian";"Economy";13;2;859,29
"2024_01_17";"Jupiter_P";"Venutian";"Luxury";4;12;1107,11
"2024_06_09";"Jupiter_P";"Martian";"Economy";12;3;960,3
"2024_10_25";"Andromeda_S";"Saturnian";"Economy";10;2;329,87
"2024_05_28";"Jupiter_P";"Jovian";"Luxury";4;3;1042,77
"2024_06_24";"Venus_P";"Martian";"Economy";8;5;880,91
"2024_05_13";"Mars_P";"Saturnian";"Luxury";7;5;1090,35
"2024_02_03";"Venus_S";"Andromedan";"Luxury";8;12;490,87
"2024_06_14";"Jupiter_S";"Saturnian";"Economy";6;5;492,7
"2024_07_16";"Mars_S";"Saturnian";"Economy";5;2;555,73
"2024_05_23";"Mars_P";"Andromedan";"Luxury";12;1;1281,25
"2024_06_14";"Saturn_S";"Jovian";"Luxury";8;1;553,16
"2024_03_12";"Jupiter_P";"Jovian";"Luxury";3;12;1031,37
"2024_06_12";"Jupiter_S";"Venutian";"Luxury";11;3;668,95
"2024_10_06";"Andromeda_P";"Jovian";"Economy";4;7;944,83
"2024_12_21";"Andromeda_S";"Andromedan";"Business";12;10;929,2
"2024_11_09";"Saturn_P";"Human";"Luxury";4;12;1027,85
"2024_03_17";"Venus_S";"Human";"Luxury";4;4;758,91
"2024_04_25";"Venus_S";"Venutian";"Economy";12;3;447,77
"2024_09_04";"Mars_S";"Jovian";"Economy";4;12;553,3
"2024_12_06";"Venus_S";"Saturnian";"Luxury";14;11;664,29
"2024_08_24";"Mars_S";"Andromedan";"Business";12;13;1060,44
"2024_04_25";"Andromeda_P";"Human";"Economy";13;9;998,1
"2024_07_08";"Jupiter_S";"Andromedan";"Economy";10;9;300,35
"2024_05_24";"Jupiter_S";"Human";"Luxury";8;3;737,36
"2024_01_08";"Mars_P";"Human";"Luxury";4;1;1173,24
"2024_01_09";"Venus_S";"Martian";"Business";11;4;1041,46
"2024_06_26";"Andromeda_P";"Andromedan";"Business";6;11;1522,71
"2024_09_20";"Mars_S";"Venutian";"Business";4;10;1130,32
"2024_06_29";"Andromeda_S";"Jovian";"Luxury";11;7;501,42
"2024_04_10";"Mars_P";"Jovian";"Luxury";13;7;1115,53
"2024_11_28";"Saturn_P";"Venutian";"Economy";2;12;962,68
"2024_05_14";"Venus_P";"Venutian";"Economy";7;7;1042,69
"2024_03_04";"Venus_P";"Human";"Luxury";1;4;1275,62
"2024_10_21";"Jupiter_P";"Jovian";"Economy";9;1;1096,38
"2024_05_25";"Jupiter_S";"Human";"Luxury";3;1;526,75
"2024_09_19";"Venus_S";"Venutian";"Business";10;9;1084,01
"2024_08_31";"Saturn_S";"Jovian";"Luxury";3;11;571,67
"2024_01_01";"Jupiter_P";"Andromedan";"Economy";13;5;937,39
"2024_08_08";"Jupiter_P";"Andromedan";"Luxury";8;3;1035,85
"2024_08_26";"Andromeda_S";"Martian";"Economy";12;1;424,65
"2024_01_18";"Jupiter_S";"Andromedan";"Business";12;1;1057,81
"2024_04_21";"Jupiter_S";"Human";"Luxury";4;5;553,99
"2024_11_12";"Mars_P";"Saturnian";"Economy";12;4;1084,08
"2024_11_10";"Venus_S";"Andromedan";"Business";2;6;1135,77
"2024_01_14";"Mars_P";"Jovian";"Business";4;5;1402,14
"2024_03_31";"Andromeda_P";"Andromedan";"Business";2;6;1612,96
"2024_11_28";"Venus_S";"Andromedan";"Business";8;4;919,55
"2024_06_10";"Venus_P";"Andromedan";"Luxury";9;2;1032,19
"2024_11_25";"Saturn_S";"Venutian";"Economy";10;7;493,71
"2024_02_03";"Andromeda_S";"Andromedan";"Luxury";2;1;791,44
"2024_11_19";"Mars_P";"Andromedan";"Luxury";5;1;1179
"2024_03_20";"Mars_S";"Jovian";"Economy";5;7;560,2
"2024_01_02";"Andromeda_S";"Saturnian";"Luxury";10;5;617,53
"2024_07_23";"Jupiter_S";"Venutian";"Business";1;11;1067,92
"2024_04_11";"Saturn_P";"Saturnian";"Luxury";7;3;1160,35
"2024_01_04";"Andromeda_P";"Human";"Economy";3;8;851,04
"2024_06_23";"Jupiter_P";"Human";"Business";5;2;1483,39
"2024_10_31";"Mars_P";"Venutian";"Economy";12;11;975,56
"2024_09_09";"Venus_P";"Venutian";"Luxury";8;4;1237,6
"2024_12_17";"Mars_S";"Martian";"Luxury";8;5;626,82
"2024_01_19";"Saturn_P";"Andromedan";"Economy";7;7;1066,97
"2024_05_23";"Mars_S";"Venutian";"Business";3;7;918,58
"2024_11_16";"Andromeda_S";"Human";"Business";14;4;972,57
"2024_10_01";"Andromeda_S";"Saturnian";"Business";14;12;909,47
"2024_04_13";"Venus_S";"Jovian";"Luxury";12;3;555,16
"2024_05_11";"Venus_S";"Martian";"Economy";2;5;367,38
"2024_09_29";"Venus_P";"Andromedan";"Luxury";6;5;1260,4
"2024_04_02";"Saturn_P";"Martian";"Business";10;12;1522,23
"2024_02_26";"Andromeda_S";"Saturnian";"Luxury";1;4;627,83
"2024_08_28";"Mars_P";"Venutian";"Luxury";6;6;1119,66
"2024_11_15";"Mars_P";"Martian";"Business";1;3;1499,77
"2024_06_20";"Venus_P";"Saturnian";"Economy";11;2;831,68
"2024_12_17";"Venus_S";"Jovian";"Economy";7;13;467,2
"2024_12_17";"Andromeda_S";"Jovian";"Economy";10;8;581,7
"2024_10_14";"Saturn_P";"Venutian";"Luxury";11;2;1073,57
"2024_07_10";"Jupiter_S";"Saturnian";"Business";7;5;971,52
"2024_05_30";"Mars_S";"Saturnian";"Economy";6;1;322,31
"2024_12_15";"Andromeda_S";"Human";"Business";6;10;926,8
"2024_10_30";"Saturn_S";"Venutian";"Luxury";3;3;590,34
"2024_08_29";"Mars_P";"Human";"Luxury";11;4;1183,86
"2024_08_17";"Venus_S";"Human";"Luxury";13;2;642,99
"2024_08_18";"Mars_P";"Human";"Economy";3;10;911
"2024_10_18";"Andromeda_P";"Human";"Business";7;8;1507,01
"2024_08_20";"Saturn_P";"Human";"Business";6;2;1439,96
"2024_09_30";"Venus_S";"Andromedan";"Luxury";2;8;507,04
"2024_03_27";"Saturn_S";"Jovian";"Luxury";10;12;708,55
"2024_09_25";"Jupiter_S";"Jovian";"Economy";1;6;492,77
"2024_09_04";"Venus_P";"Venutian";"Economy";11;2;889,55
"2024_06_21";"Jupiter_S";"Venutian";"Business";8;7;1110,34
"2024_01_15";"Andromeda_P";"Martian";"Luxury";9;7;1239,95
"2024_09_21";"Venus_S";"Saturnian";"Economy";3;11;513,56
"2024_03_18";"Jupiter_P";"Human";"Economy";2;1;973,93
"2024_11_02";"Jupiter_P";"Saturnian";"Business";10;2;1491,6
"2024_08_20";"Venus_P";"Venutian";"Luxury";4;8;1259,98
"2024_10_26";"Jupiter_P";"Jovian";"Luxury";9;2;1089,19
"2024_02_21";"Jupiter_P";"Andromedan";"Business";9;8;1616,03
"2024_01_14";"Venus_P";"Saturnian";"Luxury";2;5;1235,07
"2024_01_23";"Venus_P";"Human";"Economy";3;8;1003,87
"2024_07_03";"Venus_S";"Venutian";"Luxury";6;1;749,16
"2024_11_15";"Jupiter_P";"Andromedan";"Business";2;6;1640,09
"2024_01_22";"Mars_P";"Jovian";"Economy";11;10;924,06
"2024_01_26";"Mars_S";"Martian";"Business";7;13;906,27
"2024_12_30";"Venus_S";"Venutian";"Business";8;2;923,37
"2024_06_16";"Venus_P";"Andromedan";"Economy";1;6;969,23
"2024_02_12";"Jupiter_P";"Andromedan";"Economy";14;13;883,87
"2024_01_04";"Saturn_P";"Andromedan";"Business";12;10;1420,35
"2024_04_30";"Venus_S";"Martian";"Luxury";2;7;755,49
"2024_11_11";"Jupiter_S";"Human";"Business";13;6;1028,72
"2024_10_03";"Mars_S";"Saturnian";"Business";10;13;991,61
"2024_11_07";"Venus_P";"Jovian";"Luxury";3;7;1228,93
"2024_08_30";"Jupiter_P";"Andromedan";"Economy";6;2;954,75
"2024_03_30";"Mars_P";"Martian";"Business";8;6;1530,14
"2024_10_26";"Mars_S";"Human";"Economy";4;2;456,72
"2024_05_18";"Andromeda_S";"Human";"Business";3;10;967,45
"2024_04_08";"Venus_S";"Saturnian";"Luxury";7;8;505,1
"2024_01_07";"Jupiter_P";"Saturnian";"Economy";11;4;828,71
"2024_11_03";"Andromeda_S";"Martian";"Luxury";2;8;638,24
"2024_09_24";"Saturn_S";"Human";"Luxury";4;10;717,57
"2024_02_03";"Saturn_S";"Andromedan";"Economy";3;2;454,66
"2024_09_15";"Jupiter_P";"Human";"Luxury";1;6;1207,81
"2024_09_14";"Jupiter_S";"Saturnian";"Luxury";9;1;790,77
"2024_09_15";"Saturn_P";"Human";"Economy";9;4;883,06
"2024_03_27";"Mars_P";"Andromedan";"Business";9;11;1410,39
"2024_08_11";"Andromeda_P";"Jovian";"Business";10;3;1405,67
"2024_07_11";"Venus_S";"Saturnian";"Business";9;2;965,12
"2024_08_26";"Jupiter_P";"Andromedan";"Luxury";4;2;1099,53
"2024_02_24";"Jupiter_P";"Jovian";"Luxury";10;9;1076,61
"2024_03_09";"Saturn_S";"Andromedan";"Economy";1;5;575,58
"2024_12_01";"Mars_S";"Andromedan";"Business";4;4;1102,76
"2024_08_29";"Venus_P";"Human";"Business";11;3;1684,74
"2024_07_23";"Mars_S";"Andromedan";"Economy";14;5;430,7
"2024_05_10";"Andromeda_S";"Venutian";"Luxury";8;13;648,29
"2024_07_05";"Mars_P";"Saturnian";"Economy";5;11;1051,44
"2024_05_06";"Mars_P";"Venutian";"Business";3;13;1481,08
"2024_03_19";"Mars_S";"Jovian";"Business";3;10;1152,78
"2024_07_30";"Jupiter_S";"Jovian";"Luxury";6;10;612,46
"2024_07_17";"Jupiter_P";"Martian";"Business";10;9;1638,27
"2024_09_19";"Saturn_S";"Martian";"Luxury";9;7;559,02
"2024_08_03";"Mars_S";"Andromedan";"Luxury";5;3;762,54
"2024_03_20";"Venus_S";"Martian";"Economy";1;13;309,6
"2024_05_01";"Andromeda_P";"Jovian";"Economy";10;7;1002,76
"2024_09_09";"Jupiter_S";"Venutian";"Luxury";4;1;666,65
"2024_03_16";"Andromeda_S";"Venutian";"Economy";6;13;408,94
"2024_01_13";"Venus_P";"Jovian";"Luxury";13;1;1138,79
"2024_09_07";"Venus_P";"Venutian";"Economy";7;10;798,46
"2024_05_15";"Andromeda_S";"Jovian";"Business";6;2;1125,44
"2024_03_26";"Venus_S";"Martian";"Economy";9;3;360,76
"2024_01_04";"Andromeda_S";"Venutian";"Business";4;11;1139,12
"2024_03_25";"Mars_S";"Human";"Economy";11;3;417,53
"2024_09_08";"Venus_S";"Saturnian";"Luxury";6;3;763
"2024_09_11";"Jupiter_S";"Jovian";"Economy";1;7;456,38
"2024_04_03";"Saturn_P";"Martian";"Business";12;13;1412,01
"2024_01_23";"Mars_S";"Venutian";"Business";12;6;981,31
"2024_06_21";"Mars_S";"Jovian";"Business";7;9;946,73
"2024_03_31";"Andromeda_S";"Human";"Luxury";1;2;703,86
"2024_11_24";"Mars_S";"Jovian";"Luxury";12;2;601,57
"2024_03_31";"Andromeda_S";"Martian";"Business";5;3;1149,49
"2024_07_26";"Andromeda_P";"Saturnian";"Business";14;6;1587,32
"2024_07_11";"Andromeda_S";"Martian";"Business";14;9;1063,23
"2024_08_07";"Venus_P";"Jovian";"Business";10;10;1465,71
"2024_06_13";"Venus_S";"Venutian";"Economy";10;3;463,56
"2024_09_13";"Jupiter_P";"Martian";"Business";9;2;1509,13
"2024_04_13";"Jupiter_P";"Venutian";"Luxury";14;3;1095,43
"2024_01_18";"Mars_P";"Jovian";"Luxury";5;8;997,86
"2024_07_24";"Venus_P";"Andromedan";"Business";13;11;1572,89
"2024_06_12";"Andromeda_P";"Human";"Business";14;11;1460,71
"2024_09_26";"Andromeda_S";"Jovian";"Business";9;8;1075,92
"2024_01_22";"Venus_S";"Venutian";"Business";12;9;998,16
"2024_08_20";"Andromeda_P";"Martian";"Business";12;12;1416,21
"2024_12_31";"Andromeda_S";"Jovian";"Economy";7;4;421,79
"2024_03_20";"Mars_S";"Martian";"Business";3;4;908,77
"2024_07_03";"Jupiter_P";"Venutian";"Economy";2;10;1018,79
"2024_05_09";"Andromeda_P";"Saturnian";"Business";13;9;1574,34
"2024_03_20";"Jupiter_P";"Saturnian";"Business";12;6;1423,74
"2024_07_02";"Venus_S";"Saturnian";"Luxury";10;8;688,94
"2024_03_19";"Saturn_S";"Venutian";"Business";13;2;1115,78
"2024_10_20";"Mars_P";"Saturnian";"Economy";2;2;914,75
"2024_05_29";"Andromeda_S";"Jovian";"Economy";8;13;417,09
"2024_03_16";"Mars_S";"Andromedan";"Business";13;2;1061,41
"2024_11_09";"Saturn_S";"Saturnian";"Luxury";12;6;714,79
"2024_03_24";"Mars_P";"Andromedan";"Business";14;10;1546,82
"2024_08_19";"Andromeda_S";"Jovian";"Economy";13;9;541,44
"2024_05_26";"Mars_P";"Venutian";"Business";1;8;1546,36
"2024_10_24";"Mars_P";"Jovian";"Luxury";1;4;1251,06
"2024_02_12";"Mars_P";"Human";"Economy";10;10;942,3
"2024_05_26";"Andromeda_S";"Martian";"Luxury";8;4;517,32
"2024_06_18";"Andromeda_S";"Human";"Business";5;9;1022,77
"2024_08_01";"Saturn_P";"Jovian";"Economy";8;7;860,57
"2024_11_09";"Saturn_S";"Venutian";"Luxury";10;6;503,64
"2024_11_01";"Jupiter_S";"Martian";"Business";1;6;1156,55
"2024_07_05";"Jupiter_P";"Saturnian";"Economy";4;1;938,29
"2024_06_11";"Venus_S";"Jovian";"Business";3;10;998,98
"2024_10_09";"Mars_S";"Venutian";"Business";5;5;1112,11
"2024_01_12";"Saturn_P";"Saturnian";"Economy";8;2;909,02
"2024_01_08";"Venus_S";"Human";"Luxury";5;2;535,9
"2024_01_29";"Jupiter_S";"Saturnian";"Luxury";11;7;699,09
"2024_03_04";"Andromeda_S";"Martian";"Economy";2;3;573,94
"2024_04_11";"Venus_P";"Andromedan";"Luxury";6;12;1261,1
"2024_10_24";"Andromeda_P";"Human";"Economy";8;5;1019,19
"2024_04_08";"Saturn_S";"Venutian";"Business";1;9;898,76
"2024_05_06";"Venus_S";"Saturnian";"Business";6;10;1169,9
"2024_08_13";"Mars_P";"Saturnian";"Economy";7;5;924,02
"2024_10_24";"Saturn_P";"Human";"Economy";5;9;817,85
"2024_08_31";"Mars_S";"Saturnian";"Business";13;12;1122,31
"2024_04_13";"Andromeda_S";"Andromedan";"Luxury";9;9;697,7
"2024_02_27";"Saturn_P";"Saturnian";"Economy";6;6;951,16
"2024_10_15";"Jupiter_S";"Martian";"Luxury";9;1;591,61
"2024_10_09";"Mars_P";"Jovian";"Economy";4;13;925,55
"2024_09_26";"Andromeda_S";"Martian";"Luxury";9;5;609,73
"2024_10_17";"Venus_S";"Jovian";"Business";9;2;1063,71
"2024_11_28";"Venus_P";"Saturnian";"Business";7;10;1513,56
