no,location,nop,income,expend,alcohol,price
12573121,wies,4,4244,2786,0,1.048
21218124,200t-500t,6,1302,1490,0,1.048
12197121,wies,4,1141,1470,43,1.048
21296124,100t-200t,1,3328,2577,0,1.048
22075121,wies,7,2316,2559,153,1.048
21255121,-20t,5,1663,1670,0,1.048
12203121,wies,4,2914,1495,0,1.048
21196121,100t-200t,3,4750,4682,47,1.048
11546124,100t-200t,3,2772,1523,72,1.048
12313124,wies,2,1890,2574,259,1.048
11019124,-20t,3,3836,1629,0,1.048
10001121,500t+,5,2829,2149,124,1.048
11738124,-20t,3,3028,2240,196,1.048
11213121,200t-500t,2,1030,1184,119,1.048
20076121,500t+,3,2901,1975,233,1.048
11739121,-20t,3,1223,776,0,1.048
11186121,20t-100t,2,2100,1816,0,1.048
11714121,100t-200t,6,2259,1943,0,1.048
20017121,500t+,3,3057,1855,100,1.048
11209121,200t-500t,5,1765,3404,185,1.048
21007124,20t-100t,5,2221,1663,283,1.048
21054121,-20t,5,2354,4262,0,1.048
20114121,500t+,3,3505,2739,0,1.048
22097121,wies,5,2226,1484,0,1.048
11181124,-20t,3,1908,1691,52,1.048
12257124,wies,4,3426,2528,160,1.048
21254124,20t-100t,1,1005,900,0,1.048
22099124,wies,3,2364,1323,0,1.048
11750121,-20t,3,1743,1544,0,1.048
22201124,wies,2,2740,2754,266,1.048
20015124,500t+,4,2458,2646,232,1.048
12126124,wies,3,3077,2635,169,1.048
12425124,wies,2,1855,2205,126,1.048
11520124,20t-100t,4,2675,1895,0,1.048
22154121,wies,3,5377,2249,43,1.048
11505124,100t-200t,3,1250,1518,0,1.048
10220124,100t-200t,2,1973,1492,0,1.048
11698121,100t-200t,4,1280,1106,0,1.048
10201121,500t+,3,4773,4421,0,1.048
11763124,100t-200t,2,1302,657,71,1.048
22088124,wies,4,1761,1727,0,1.048
21266121,20t-100t,3,3965,2325,0,1.048
21295121,-20t,2,2421,2324,0,1.048
20043124,200t-500t,2,1747,1389,0,1.048
10282121,200t-500t,4,1792,1937,0,1.048
11277124,20t-100t,3,3679,2735,117,1.048
21072124,-20t,3,2264,2151,0,1.048
20051124,100t-200t,4,1883,2143,0,1.048
10161121,500t+,2,3000,3251,0,1.048
21008124,-20t,4,748,582,0,1.048
10015124,500t+,3,2225,1911,134,1.048
10170121,500t+,5,2149,2515,109,1.048
21057124,20t-100t,4,2692,2396,0,1.048
20123124,500t+,3,3599,2192,0,1.048
10164121,500t+,1,2600,2489,268,1.048
11580124,20t-100t,4,1615,1260,0,1.048
12301124,wies,3,1124,549,0,1.048
21110124,-20t,7,2098,2046,0,1.048
11330121,200t-500t,3,3865,3632,275,1.048
20001121,200t-500t,4,3000,2792,0,1.048
11563124,20t-100t,4,1549,1450,116,1.048
21289124,20t-100t,3,1807,1874,67,1.048
21275121,20t-100t,2,1370,1217,252,1.048
10257121,200t-500t,4,3083,4093,180,1.048
21154121,20t-100t,2,2234,2684,0,1.048
12477124,wies,3,2300,1729,0,1.048
20027121,200t-500t,5,3203,1805,0,1.048
10149121,500t+,6,3665,2424,0,1.048
10148124,500t+,2,3083,3132,147,1.048
11757124,20t-100t,4,3440,2402,0,1.048
10043121,200t-500t,4,2755,4542,0,1.048
10170124,500t+,3,2741,2479,0,1.048
11745124,20t-100t,4,3695,3456,147,1.048
11044124,20t-100t,2,3362,2713,0,1.048
11724121,-20t,2,1542,2197,0,1.048
11275124,20t-100t,4,2759,1964,0,1.048
11217124,100t-200t,3,2209,1832,0,1.048
11766121,100t-200t,3,1330,1144,0,1.048
10077124,500t+,4,2076,1784,145,1.048
10143121,500t+,4,2531,2635,0,1.048
21295124,-20t,4,1732,1739,184,1.048
10004124,500t+,3,2270,1617,0,1.048
11520121,20t-100t,5,2372,2184,0,1.048
11224121,200t-500t,7,1010,1028,54,1.048
12581121,wies,2,1864,1887,156,1.048
10347121,500t+,2,2637,2101,428,1.048
20141121,200t-500t,4,4817,3377,140,1.048
21045124,200t-500t,3,1756,1724,128,1.048
21269124,-20t,3,2207,1655,55,1.048
10020121,500t+,1,3048,2587,0,1.048
11659124,20t-100t,4,2600,2074,0,1.048
11518124,20t-100t,3,2027,1512,76,1.048
11207121,200t-500t,3,2196,1457,75,1.048
12424121,wies,5,4800,4358,275,1.048
21151124,20t-100t,5,1200,1759,0,1.048
10126124,500t+,3,10607,10328,901,1.048
12512121,wies,2,2898,1943,0,1.048
21023124,20t-100t,3,1407,1218,0,1.048
22020124,wies,4,2364,2822,176,1.048
10133124,500t+,2,3179,2006,158,1.048
10125124,500t+,4,2070,2262,0,1.048
12299124,wies,7,1414,1243,14,1.048
10132121,500t+,4,2145,2066,23,1.048
20120121,500t+,2,3964,3403,132,1.048
21257121,-20t,4,2183,2148,0,1.048
21164125,20t-100t,1,982,1151,65,1.048
21183121,-20t,5,2687,2132,0,1.048
21029121,-20t,6,2168,2099,0,1.048
10125121,500t+,3,2641,1961,94,1.048
12257121,wies,4,2028,1597,0,1.048
10116121,500t+,5,3677,3366,0,1.048
12080124,wies,3,3447,2099,253,1.048
20012124,500t+,3,3930,4881,0,1.048
12348124,wies,5,1945,1469,170,1.048
21122121,20t-100t,4,2787,1992,0,1.048
12290121,wies,8,2563,1669,0,1.048
11470121,20t-100t,5,4719,3537,0,1.048
10098124,500t+,4,1336,895,36,1.048
11192121,-20t,3,3059,4266,0,1.048
21218121,200t-500t,5,2805,2468,152,1.048
11479121,-20t,4,2098,1616,83,1.048
21280124,20t-100t,4,1982,1356,0,1.048
20058124,500t+,2,2811,2465,343,1.048
12407124,wies,3,1547,2065,198,1.048
11099121,20t-100t,3,1977,2013,0,1.048
21071124,20t-100t,4,1740,4356,0,1.048
12084121,wies,4,1511,1211,0,1.048
21116121,20t-100t,4,2139,3703,0,1.048
21047121,20t-100t,1,685,734,0,1.048
21246121,20t-100t,2,1800,1344,0,1.048
21246124,20t-100t,4,1300,1200,0,1.048
11697121,100t-200t,3,2600,2084,228,1.048
12559124,wies,4,2990,6593,67,1.048
11085121,20t-100t,4,2400,2648,242,1.048
21160122,20t-100t,3,1050,1707,64,1.048
21003124,20t-100t,6,3080,1323,0,1.048
10109121,500t+,4,1910,1433,133,1.048
11082121,20t-100t,3,4402,2975,0,1.048
11181121,-20t,3,1989,1707,173,1.048
20013124,500t+,2,1202,529,0,1.048
11345121,100t-200t,1,1589,1704,199,1.048
10104121,500t+,2,2435,1998,0,1.048
21240124,200t-500t,4,2041,2033,0,1.048
10054124,200t-500t,2,1762,1672,0,1.048
12559121,wies,3,5874,6378,260,1.048
21272121,20t-100t,3,3025,3017,0,1.048
21127121,200t-500t,4,2892,2231,271,1.048
10058124,200t-500t,3,5204,4082,307,1.048
21146124,20t-100t,2,2521,3249,0,1.048
10099124,500t+,3,4000,5591,0,1.048
21237124,200t-500t,4,2375,1992,0,1.048
21139121,20t-100t,4,3009,2731,140,1.048
11529124,-20t,3,1262,1130,0,1.048
20009121,500t+,5,4977,4375,341,1.048
10354121,200t-500t,3,4900,2996,348,1.048
21128124,200t-500t,4,4142,3783,0,1.048
11610124,-20t,1,1365,1242,0,1.048
21188121,-20t,1,786,7792,0,1.048
20008124,200t-500t,6,5396,7814,203,1.048
21069121,100t-200t,2,2080,2048,329,1.048
11366124,-20t,5,2577,1670,78,1.048
21298121,20t-100t,4,2340,2164,0,1.048
10097121,500t+,3,1473,1199,160,1.048
21229121,100t-200t,4,4847,7120,160,1.048
20098124,500t+,4,2377,2983,467,1.048
22037121,wies,4,2290,2198,0,1.048
12409124,wies,4,789,648,0,1.048
11021121,-20t,4,1033,785,0,1.048
20107121,500t+,4,1006,1157,0,1.048
11014124,20t-100t,4,3440,3297,71,1.048
10222124,100t-200t,3,3632,3372,78,1.048
10216124,100t-200t,3,3819,3390,0,1.048
20017124,500t+,4,3855,3020,32,1.048
21104121,20t-100t,6,3935,4589,0,1.048
10224124,100t-200t,4,4487,8268,0,1.048
21255124,-20t,2,3534,6058,126,1.048
21054124,-20t,4,2794,2476,148,1.048
21045121,200t-500t,3,1500,1494,0,1.048
11598124,20t-100t,2,1360,1002,0,1.048
10227124,100t-200t,7,2597,2233,0,1.048
20003121,200t-500t,1,1528,1334,194,1.048
21096121,-20t,3,4030,2441,0,1.048
20143121,500t+,4,2330,2336,211,1.048
22199121,wies,2,2653,2817,51,1.048
21109121,20t-100t,4,1683,1768,170,1.048
20059121,500t+,5,3171,4402,0,1.048
11553124,20t-100t,4,2682,2850,253,1.048
22200124,wies,4,4110,3214,69,1.048
21228124,100t-200t,3,1519,1540,43,1.048
21273124,20t-100t,6,4429,2478,0,1.048
22161124,wies,4,713,462,0,1.048
10090124,500t+,3,1279,1581,60,1.048
21038121,100t-200t,3,992,1084,0,1.048
20048124,200t-500t,4,2080,1458,10,1.048
21083121,20t-100t,6,3348,2381,110,1.048
11198121,-20t,4,3559,3972,0,1.048
21211124,100t-200t,2,3138,3117,0,1.048
22116124,wies,1,1900,2254,51,1.048
11380121,20t-100t,3,1941,1322,149,1.048
21291124,-20t,6,1775,1192,0,1.048
11745121,20t-100t,4,1467,972,33,1.048
10345121,500t+,1,3132,2483,0,1.048
12409121,wies,3,1813,1627,238,1.048
10174124,500t+,3,3063,3307,0,1.048
21089124,20t-100t,1,1680,2253,0,1.048
22096121,wies,4,1477,1117,148,1.048
21245124,20t-100t,2,720,1277,0,1.048
10237124,200t-500t,5,3269,3678,308,1.048
21159121,20t-100t,2,3840,1881,131,1.048
11088124,20t-100t,4,3166,2698,93,1.048
21206124,200t-500t,3,3272,4525,0,1.048
10252124,200t-500t,3,4900,3410,203,1.048
10177121,500t+,4,5247,3589,0,1.048
11525121,20t-100t,3,3721,3199,0,1.048
21221124,100t-200t,3,1890,1691,83,1.048
11769121,100t-200t,1,444,462,126,1.048
11144121,20t-100t,4,2218,2533,59,1.048
10261124,200t-500t,2,1820,1779,0,1.048
21125124,200t-500t,1,1759,1598,165,1.048
11450121,-20t,3,1847,1692,156,1.048
21200121,200t-500t,3,1982,1569,224,1.048
10132124,500t+,3,4132,4005,0,1.048
21199124,200t-500t,5,3780,12673,0,1.048
11407121,20t-100t,4,2827,2573,0,1.048
10076121,500t+,3,2285,2802,299,1.048
20020124,100t-200t,4,2257,2511,47,1.048
11567124,-20t,2,913,1049,46,1.048
21113124,-20t,3,675,668,0,1.048
21196124,100t-200t,5,1532,1248,39,1.048
21273121,20t-100t,4,1336,1643,85,1.048
10106121,500t+,3,2978,2459,0,1.048
20137124,200t-500t,6,7573,4866,0,1.048
10104124,500t+,3,3760,1937,0,1.048
11324121,-20t,4,1011,1017,0,1.048
10063121,100t-200t,2,4594,3445,0,1.048
22060124,wies,5,3195,3193,0,1.048
21179124,20t-100t,4,2350,2306,53,1.048
21190124,20t-100t,1,932,1042,0,1.048
20055121,100t-200t,3,5053,2866,0,1.048
11151124,-20t,5,1139,1060,62,1.048
10031121,200t-500t,3,1672,1802,0,1.048
11021124,-20t,4,1720,1032,0,1.048
10059121,200t-500t,3,2819,2256,342,1.048
11709124,200t-500t,3,2626,2803,329,1.048
11474121,-20t,5,2800,2473,0,1.048
21186121,20t-100t,3,1812,1079,0,1.048
21223121,20t-100t,3,1445,1568,0,1.048
21219121,200t-500t,4,3915,2459,131,1.048
21231121,100t-200t,2,2663,1118,0,1.048
11753124,20t-100t,2,1433,1265,254,1.048
11741121,-20t,4,2476,1711,0,1.048
21137121,20t-100t,2,2238,1869,138,1.048
22095121,wies,4,2241,2353,0,1.048
22097124,wies,6,2608,2562,432,1.048
21169124,200t-500t,3,2328,1559,0,1.048
11697124,100t-200t,4,3533,2779,223,1.048
11323124,-20t,4,2874,2545,260,1.048
21176124,20t-100t,3,2856,2169,0,1.048
21226124,20t-100t,1,1321,1498,0,1.048
11083121,20t-100t,4,7271,2277,239,1.048
10296121,200t-500t,4,3375,3038,0,1.048
11490121,20t-100t,3,1052,1048,0,1.048
12327124,wies,3,2745,2731,0,1.048
21036121,-20t,6,4200,3251,106,1.048
11209124,200t-500t,2,4899,3705,317,1.048
21287121,20t-100t,4,2500,2376,0,1.048
20058121,500t+,6,5703,3883,187,1.048
11191121,-20t,3,3970,3041,0,1.048
11214121,200t-500t,4,1798,1956,0,1.048
12586121,wies,7,3022,2639,319,1.048
10148121,500t+,3,5000,3741,84,1.048
20075124,500t+,4,4014,3736,0,1.048
11534121,-20t,3,2010,1632,75,1.048
22163121,wies,5,2686,1570,170,1.048
10201124,500t+,3,6238,4320,0,1.048
21021121,20t-100t,2,3652,6612,0,1.048
10079124,500t+,2,3958,4780,331,1.048
21038124,100t-200t,4,2866,3496,259,1.048
20038124,200t-500t,3,750,1646,0,1.048
10015121,500t+,1,1901,2433,0,1.048
22072124,wies,4,1503,1696,201,1.048
21157121,-20t,7,2060,1712,0,1.048
12507121,wies,3,1925,1943,0,1.048
12214124,wies,3,1165,1050,0,1.048
21122124,20t-100t,2,1780,1307,0,1.048
10158124,500t+,3,2561,2820,199,1.048
21178121,20t-100t,4,2052,2966,162,1.048
21269121,-20t,6,4079,5591,0,1.048
21156121,20t-100t,1,2059,1924,0,1.048
11343124,100t-200t,4,3894,2950,0,1.048
21222124,20t-100t,4,2900,2599,136,1.048
21142124,-20t,4,2356,1633,0,1.048
22101121,wies,3,2470,2534,0,1.048
11484121,20t-100t,2,3150,1796,0,1.048
10041122,200t-500t,1,2568,1910,153,1.048
20037124,200t-500t,4,1670,2948,510,1.048
22171124,wies,1,446,285,0,1.048
22128121,wies,4,4970,3379,200,1.048
10016121,500t+,4,1075,935,0,1.048
20035124,200t-500t,3,3730,3148,184,1.048
11244124,200t-500t,4,2918,3232,0,1.048
12434121,wies,4,2425,2724,0,1.048
10019124,500t+,4,2130,2273,92,1.048
11231121,100t-200t,4,1406,1556,0,1.048
21198124,200t-500t,4,6066,4351,147,1.048
10291121,200t-500t,3,1942,1935,225,1.048
21111124,20t-100t,2,2281,1638,0,1.048
12244124,wies,5,1055,1524,94,1.048
21163124,-20t,4,1423,1344,52,1.048
21235121,20t-100t,4,3444,3683,102,1.048
20124124,500t+,1,1489,1178,0,1.048
10321121,100t-200t,2,2462,2221,358,1.048
21248124,20t-100t,3,1681,1658,90,1.048
10346124,500t+,3,5532,3636,0,1.048
10344124,500t+,4,3018,3171,109,1.048
21230124,100t-200t,4,2933,2074,46,1.048
21035121,-20t,4,3360,2578,0,1.048
21166124,20t-100t,3,1045,944,0,1.048
21096124,-20t,4,1567,2782,164,1.048
12581124,wies,9,1969,1849,0,1.048
11500121,20t-100t,6,3079,2943,228,1.048
21147121,20t-100t,3,2532,3329,0,1.048
21133124,-20t,5,2216,1567,80,1.048
21253121,20t-100t,2,2057,2440,39,1.048
10192121,500t+,4,3874,4339,380,1.048
21285124,-20t,3,3281,3171,31,1.048
21152124,-20t,4,3393,2274,75,1.048
21143124,-20t,3,1914,1397,0,1.048
11366121,-20t,6,1859,1255,0,1.048
22162121,wies,5,2107,2147,0,1.048
21136121,20t-100t,4,2385,2054,0,1.048
11389121,-20t,1,132,600,0,1.048
11736121,20t-100t,3,4246,3518,0,1.048
21264124,-20t,3,2397,1740,0,1.048
10084124,500t+,4,2668,3157,100,1.048
11494121,-20t,6,4533,4971,0,1.048
22198121,wies,3,3737,2992,0,1.048
11321124,-20t,9,1438,1274,0,1.048
11298121,100t-200t,4,3022,2470,171,1.048
11173121,20t-100t,2,1423,1367,0,1.048
11224124,200t-500t,3,1600,1719,121,1.048
20109121,500t+,1,828,888,0,1.048
11751121,20t-100t,2,820,1012,84,1.048
11289121,100t-200t,3,1730,1703,0,1.048
11487121,20t-100t,4,2854,2302,0,1.048
20093124,500t+,3,3000,941,0,1.048
11678122,-20t,3,2222,1910,31,1.048
21117124,-20t,4,1382,938,0,1.048
10093121,500t+,3,2234,1899,0,1.048
22042124,wies,3,3661,3294,106,1.048
11353121,-20t,3,2331,3860,307,1.048
21129121,20t-100t,3,2258,3151,120,1.048
21171124,200t-500t,1,3513,4673,449,1.048
21259121,-20t,4,1185,1554,0,1.048
21022121,-20t,5,2423,2243,0,1.048
22014121,wies,5,1798,1896,0,1.048
11499124,20t-100t,2,9680,12636,275,1.048
10179124,500t+,3,1921,2047,0,1.048
11269124,100t-200t,3,5972,4215,397,1.048
21046121,-20t,3,943,1233,0,1.048
22045124,wies,2,500,705,0,1.048
20066124,500t+,4,3963,3370,79,1.048
21078121,20t-100t,2,5041,7286,0,1.048
21169121,200t-500t,4,2293,2379,0,1.048
21187121,-20t,4,1643,2576,104,1.048
11505121,100t-200t,3,2270,2092,111,1.048
21120121,-20t,4,2437,3319,0,1.048
11254121,20t-100t,5,1699,2044,0,1.048
21222121,20t-100t,3,1020,1016,0,1.048
11150124,-20t,2,1382,917,0,1.048
21046124,-20t,4,3228,2380,0,1.048
20057124,100t-200t,3,2091,2980,0,1.048
12477121,wies,4,1150,1200,102,1.048
20023124,100t-200t,4,3381,2542,55,1.048
11593124,-20t,2,2064,2579,183,1.048
21121121,20t-100t,4,1765,1722,0,1.048
20148121,500t+,2,2101,1898,0,1.048
11203121,100t-200t,3,2271,1628,0,1.048
21030124,20t-100t,4,3934,4683,0,1.048
11004124,-20t,2,1779,3172,176,1.048
11740124,20t-100t,4,1500,1497,120,1.048
22111124,wies,5,2696,2667,199,1.048
10091121,500t+,4,2122,2682,90,1.048
20029121,200t-500t,2,1938,1790,50,1.048
10285121,200t-500t,4,3390,4007,0,1.048
22086121,wies,7,1477,2347,100,1.048
11134121,100t-200t,5,2346,3511,212,1.048
11525124,20t-100t,5,3050,4833,0,1.048
11663121,20t-100t,3,2189,3923,0,1.048
12023121,wies,1,622,600,131,1.048
21021124,20t-100t,5,5572,5549,303,1.048
21009121,20t-100t,4,5622,2696,97,1.048
22205124,wies,7,1872,1033,0,1.048
11266124,100t-200t,3,1552,1274,0,1.048
22030121,wies,3,1186,1792,243,1.048
11594124,-20t,4,2324,1204,0,1.048
21132124,-20t,5,2376,1918,101,1.048
22164121,wies,3,1360,1898,267,1.048
22141121,wies,5,1608,1829,0,1.048
22135123,wies,4,1748,3593,69,1.048
21029124,-20t,4,2824,3096,107,1.048
12007124,wies,2,2181,1960,0,1.048
12042121,wies,5,1605,1686,66,1.048
12309121,wies,5,2706,1761,61,1.048
22192121,wies,7,4759,5112,0,1.048
12577121,wies,4,1736,1223,0,1.048
12049124,wies,4,770,859,109,1.048
12396124,wies,3,1312,1449,0,1.048
12361124,wies,6,2343,2061,0,1.048
22006121,wies,2,924,820,0,1.048
12146121,wies,4,6991,5713,0,1.048
22073124,wies,6,1805,1857,80,1.048
22168121,wies,3,1996,2067,0,1.048
22026124,wies,6,8997,8310,0,1.048
22188124,wies,7,5506,5840,0,1.048
12110124,wies,4,1518,1427,0,1.048
21006124,20t-100t,7,2857,2715,263,1.048
12049121,wies,6,4138,3233,0,1.048
12377124,wies,5,1955,2047,0,1.048
22132121,wies,6,1176,1131,0,1.048
22179121,wies,4,3300,5305,0,1.048
12071124,wies,3,1086,1209,49,1.048
12413121,wies,2,1351,1942,113,1.048
12327121,wies,7,2242,1952,0,1.048
12131124,wies,8,3014,1926,0,1.048
12054121,wies,5,2317,1534,0,1.048
21020121,20t-100t,3,3481,1927,0,1.048
22104124,wies,6,625,2081,0,1.048
12047124,wies,3,3957,4294,0,1.048
12099124,wies,7,2304,2386,0,1.048
12071121,wies,5,1442,1515,86,1.048
22178124,wies,5,3230,1893,0,1.048
12236124,wies,2,2686,1864,0,1.048
11408124,-20t,4,1064,1035,0,1.048
12127124,wies,3,1546,1322,0,1.048
22153124,wies,3,2053,1853,39,1.048
22078124,wies,2,3141,1973,0,1.048
22072121,wies,5,4008,2030,0,1.048
12505121,wies,3,2736,2904,0,1.048
12213124,wies,4,873,992,0,1.048
12529121,wies,6,2442,2886,0,1.048
12580124,wies,6,3377,3055,0,1.048
12161121,wies,5,4063,2686,125,1.048
22136121,wies,3,2427,926,48,1.048
22011124,wies,5,2197,2213,0,1.048
22106121,wies,4,3580,2310,0,1.048
22067124,wies,4,2880,6673,0,1.048
22011121,wies,5,2156,1409,0,1.048
22186124,wies,4,1183,1958,0,1.048
22118124,wies,4,2290,1744,0,1.048
22032121,wies,4,3333,3049,0,1.048
12244121,wies,3,2156,2181,129,1.048
22056121,wies,6,1582,1411,0,1.048
22065121,wies,2,1771,2051,0,1.048
21145121,-20t,4,2334,2573,0,1.048
22007121,wies,5,1683,1284,48,1.048
21101124,20t-100t,5,1667,1732,0,1.048
12033124,wies,2,1671,1973,0,1.048
22088121,wies,3,1512,1450,0,1.048
22130121,wies,4,1022,1082,0,1.048
12574124,wies,4,4050,1946,0,1.048
22068121,wies,4,1698,2640,76,1.048
21195121,100t-200t,7,2222,1872,0,1.048
20094124,500t+,5,2314,2498,166,1.048
12492121,wies,5,2276,3342,63,1.048
12104124,wies,5,2154,2009,0,1.048
22044121,wies,5,1438,1079,0,1.048
12026124,wies,6,17777,8268,296,1.048
22105124,wies,4,1231,987,0,1.048
12499124,wies,9,2708,1852,103,1.048
12512124,wies,6,2172,1799,197,1.048
21093124,20t-100t,6,3556,2642,44,1.048
22195121,wies,4,862,852,158,1.048
12116124,wies,5,3169,3014,0,1.048
12519124,wies,4,3151,3343,0,1.048
22185124,wies,7,2645,2662,0,1.048
12338121,wies,7,3168,3178,185,1.048
12080121,wies,2,1941,2208,0,1.048
12057121,wies,5,1693,1324,0,1.048
22176121,wies,7,2542,3585,0,1.048
12302121,wies,8,2862,2370,0,1.048
22091124,wies,4,2386,2665,0,1.048
12126121,wies,6,3014,2641,129,1.048
12302124,wies,8,1543,3019,171,1.048
12070124,wies,5,1572,1237,294,1.048
12312121,wies,6,4644,3269,0,1.048
12447121,wies,4,1485,1295,90,1.048
22220121,wies,2,1637,2332,0,1.048
12362121,wies,7,3343,3032,390,1.048
12248121,wies,3,495,867,73,1.048
22177121,wies,4,1261,1236,0,1.048
12047121,wies,3,2160,1304,0,1.048
22118121,wies,7,2286,1784,0,1.048
12562121,wies,2,3609,3711,0,1.048
22134124,wies,5,3084,2835,192,1.048
12227121,wies,4,2763,3104,0,1.048
12348121,wies,8,1440,1665,0,1.048
12555124,wies,6,2635,1997,0,1.048
12294121,wies,4,1306,1089,153,1.048
22169124,wies,3,2908,2556,120,1.048
21140124,20t-100t,3,2016,2218,0,1.048
22132124,wies,4,6118,5095,324,1.048
22146121,wies,6,2338,1706,0,1.048
11593121,-20t,7,2077,1785,150,1.048
12294122,wies,4,1412,1737,197,1.048
22223121,wies,3,1617,1855,95,1.048
22191124,wies,3,3322,3845,0,1.048
22010124,wies,2,1234,804,0,1.048
12117124,wies,6,1254,1687,0,1.048
11647124,-20t,3,2700,2252,112,1.048
22007124,wies,2,1482,1425,0,1.048
12461124,wies,2,1094,1053,100,1.048
22152121,wies,3,1917,1828,0,1.048
22180121,wies,5,1933,1625,49,1.048
12169124,wies,4,2573,3089,0,1.048
12160124,wies,4,1330,1359,0,1.048
22061124,wies,7,1756,2477,63,1.048
12125121,wies,4,2637,2587,360,1.048
22055121,wies,9,3979,3285,97,1.048
11396124,-20t,3,1666,1417,0,1.048
12394124,wies,5,2977,2691,0,1.048
12339124,wies,6,3111,1410,75,1.048
12561124,wies,9,4451,2201,180,1.048
12554121,wies,5,1780,1055,60,1.048
12171121,wies,4,1739,1864,215,1.048
21250121,-20t,2,3012,1242,0,1.048
22193124,wies,4,853,792,0,1.048
22203121,wies,2,4711,1659,122,1.048
22153121,wies,3,1870,1657,248,1.048
12104121,wies,4,3478,2940,0,1.048
12089121,wies,4,1724,1552,98,1.048
22180124,wies,4,2678,1970,124,1.048
11647121,-20t,3,2047,1371,161,1.048
21113121,-20t,6,3306,3180,103,1.048
12286121,wies,4,2748,2384,144,1.048
12571121,wies,4,1864,1444,141,1.048
22005121,wies,4,2408,2551,0,1.048
21093121,20t-100t,4,1187,1525,0,1.048
12115121,wies,8,3467,3202,141,1.048
22049124,wies,6,3375,2973,313,1.048
12291121,wies,4,1419,1158,0,1.048
12208121,wies,2,1037,1759,0,1.048
12451121,wies,3,3078,2330,0,1.048
12288121,wies,7,2165,1731,0,1.048
22091121,wies,6,3079,984,0,1.048
22190121,wies,5,2794,3464,0,1.048
12353121,wies,6,4347,5919,240,1.048
11070121,20t-100t,2,2453,1155,0,1.048
22050121,wies,5,2028,2033,0,1.048
11550124,20t-100t,5,2111,2628,0,1.048
22136124,wies,3,2439,2411,0,1.048
12230121,wies,3,2984,1796,363,1.048
12315121,wies,7,2309,2320,58,1.048
22217124,wies,4,2897,2112,198,1.048
22117121,wies,4,1647,3508,0,1.048
12294124,wies,7,4600,3196,237,1.048
12193124,wies,3,2082,1807,0,1.048
12325121,wies,3,2036,1865,0,1.048
11404121,20t-100t,4,1343,1265,93,1.048
12312124,wies,8,4060,2957,170,1.048
22107124,wies,4,2103,2021,195,1.048
22151121,wies,2,2292,2194,0,1.048
12252121,wies,2,1750,4508,159,1.048
22120124,wies,7,2550,3329,0,1.048
22147124,wies,4,3345,3026,0,1.048
12551124,wies,7,3226,1827,0,1.048
12451124,wies,5,2829,2720,289,1.048
22169121,wies,4,2111,1808,0,1.048
22138124,wies,5,2562,4186,0,1.048
12132124,wies,5,4145,3681,296,1.048
12096121,wies,4,2186,2329,0,1.048
22009121,wies,5,2318,2627,0,1.048
12286124,wies,4,1484,1753,0,1.048
22194124,wies,7,6603,6488,0,1.048
12331121,wies,6,3977,1298,0,1.048
22192125,wies,3,1280,1226,72,1.048
12165121,wies,4,2209,2485,112,1.048
22175121,wies,5,3016,2342,0,1.048
21140121,20t-100t,3,2855,3394,0,1.048
